order,contents,kind,manuscript
4.2.1.5.9,אשתו,word,K
4.2.1.5.10,הרי,word,K
4.2.1.5.11,אלו,word,K
4.2.1.5.12,שלו,word,K
4.2.1.5.13,מציאת,word,K
133vB.15,lb,ms_layout_line_break,K
4.2.1.5.14,בנו,word,K
4.2.1.5.15,ובתו,word,K
4.2.1.5.16,הגדולים,word,K
4.2.1.5.17,ועבדו,word,K
4.2.1.5.18,ושפחתו,word,K
133vB.16,lb,ms_layout_line_break,K
4.2.1.5.19,העיברים,word,K
4.2.1.5.20,מציאת,word,K
4.2.1.5.21,אשתו,word,K
4.2.1.5.22,[שגירשה],word,K
4.2.1.5.23,אף,word,K
4.2.1.5.24,על,word,K
4.2.1.5.25,פי,word,K
4.2.1.5.26,שלא,word,K
133vB.17,lb,ms_layout_line_break,K
4.2.1.5.27,נתן,word,K
4.2.1.5.28,לה,word,K
4.2.1.5.29,כתובתה,word,K
4.2.1.5.30,הרי,word,K
4.2.1.5.31,אלו,word,K
4.2.1.5.32,שלהם,word,K
4.2.1.6,ab,milestone,K
133vB.18,lb,ms_layout_line_break,K
4.2.1.6.1,מצא,word,K
4.2.1.6.2,שטרי,word,K
4.2.1.6.3,חוב,word,K
4.2.1.6.4,אם,word,K
4.2.1.6.5,יש,word,K
4.2.1.6.6,בהם,word,K
4.2.1.6.7,אחריות,word,K
133vB.19,lb,ms_layout_line_break,K
4.2.1.6.8,נכסים,word,K
4.2.1.6.9,לא,word,K
4.2.1.6.10,יחזיר,word,K
4.2.1.6.11,אין,word,K
4.2.1.6.12,בהם,word,K
4.2.1.6.13,אחריות,word,K
4.2.1.6.14,נכסים,word,K
133vB.20,lb,ms_layout_line_break,K
4.2.1.6.15,יחזיר,word,K
4.2.1.6.16,מפני,word,K
4.2.1.6.17,שאין,word,K
4.2.1.6.18,בית,word,K
4.2.1.6.19,דין,word,K
4.2.1.6.20,ניפרעים,word,K
4.2.1.6.21,מהן,word,K
133vB.21,lb,ms_layout_line_break,K
4.2.1.6.22,דבר׳,word,K
4.2.1.6.23,ר׳,word,K
4.2.1.6.24,מאיר,word,K
4.2.1.6.25,וחכמ׳,word,K
4.2.1.6.26,אומ׳,word,K
4.2.1.6.27,בין,word,K
4.2.1.6.28,כך,word,K
4.2.1.6.29,ובין,word,K
4.2.1.6.30,כך,word,K
133vB.22,lb,ms_layout_line_break,K
4.2.1.6.31,לא,word,K
4.2.1.6.32,יחזיר,word,K
4.2.1.6.33,מפני,word,K
4.2.1.6.34,שבית,word,K
4.2.1.6.35,דין,word,K
4.2.1.6.36,ניפרעים,word,K
133vB.23,lb,ms_layout_line_break,K
4.2.1.6.37,מהן,word,K
4.2.1.7,ab,milestone,K
4.2.1.7.1,מצא,word,K
4.2.1.7.2,גיטי,word,K
4.2.1.7.3,נשים,word,K
4.2.1.7.4,ושחרורי,word,K
133vB.24,lb,ms_layout_line_break,K
4.2.1.7.5,עבדים,word,K
4.2.1.7.6,דייתיקי,word,K
4.2.1.7.7,מתנה,word,K
4.2.1.7.8,ושוברים,word,K
4.2.1.7.9,הרי,word,K
133vB.25,lb,ms_layout_line_break,K
4.2.1.7.10,זה,word,K
4.2.1.7.11,לא,word,K
4.2.1.7.12,יחזיר,word,K
4.2.1.7.13,ש[א]ני,word,K
4.2.1.7.14,אומ׳,word,K
4.2.1.7.15,כתובים,word,K
4.2.1.7.16,היו,word,K
133vB.26,lb,ms_layout_line_break,K
4.2.1.7.17,ונימלך,word,K
4.2.1.7.18,שלא,word,K
4.2.1.7.19,ליתנן,word,K
4.2.1.8,ab,milestone,K
4.2.1.8.1,מצא,word,K
4.2.1.8.2,איגרות,word,K
133vB.27,lb,ms_layout_line_break,K
4.2.1.8.3,שום,word,K
4.2.1.8.4,ואיגרת,word,K
4.2.1.8.5,מזון,word,K
4.2.1.8.6,שטרי,word,K
4.2.1.8.7,חליצה,word,K
133vB.28,lb,ms_layout_line_break,K
4.2.1.8.8,ומאונים,word,K
4.2.1.8.9,שטרי,word,K
4.2.1.8.10,בירורים,word,K
4.2.1.8.11,וכל,word,K
4.2.1.8.12,מעשה,word,K
4.2.1.8.13,בית,word,K
133vB.29,lb,ms_layout_line_break,K
4.2.1.8.14,דין,word,K
4.2.1.8.15,הרי,word,K
4.2.1.8.16,זה,word,K
4.2.1.8.17,יחזיר,word,K
4.2.1.8.18,מצא,word,K
4.2.1.8.19,בחפיסה,word,K
4.2.1.8.20,או,word,K
133vB.30,lb,ms_layout_line_break,K
4.2.1.8.21,בגלוסקמא,word,K
4.2.1.8.22,תכריך,word,K
4.2.1.8.23,שלשטרות,word,K
4.2.1.8.24,או,word,K
4.2.1.8.25,אגודה,word,K
134rA,cb,ms_structure_new_column,K
134rA.1,lb,ms_layout_line_break,K
4.2.1.8.26,שלשטרות,word,K
4.2.1.8.27,הרי,word,K
4.2.1.8.28,זה,word,K
4.2.1.8.29,יחזיר,word,K
4.2.1.8.30,וכמה,word,K
4.2.1.8.31,היא,word,K
134rA.2,lb,ms_layout_line_break,K
4.2.1.8.32,אגודה,word,K
4.2.1.8.33,שלשטרות,word,K
4.2.1.8.34,שלושה,word,K
4.2.1.8.35,קשורות,word,K
134rA.3,lb,ms_layout_line_break,K
4.2.1.8.36,זה,word,K
4.2.1.8.37,בזה,word,K
4.2.1.8.38,רבן,word,K
4.2.1.8.39,שמעון,word,K
4.2.1.8.40,בן,word,K
4.2.1.8.41,גמליא׳,word,K
4.2.1.8.42,אומ׳,word,K
4.2.1.8.43,אחד,word,K
134rA.4,lb,ms_layout_line_break,K
4.2.1.8.44,לווה,word,K
4.2.1.8.45,משלשה,word,K
4.2.1.8.46,יחזיר,word,K
4.2.1.8.47,(ל)ל(ו)לווה,word,K
4.2.1.8.48,שלושה,word,K
134rA.5,lb,ms_layout_line_break,K
4.2.1.8.49,לווים,word,K
4.2.1.8.50,מן,word,K
4.2.1.8.51,האחד,word,K
4.2.1.8.52,יחזיר,word,K
4.2.1.8.53,למלוה,word,K
4.2.1.8.54,מצא,word,K
4.2.1.8.55,שטר,word,K
134rA.6,lb,ms_layout_line_break,K
4.2.1.8.56,בין,word,K
4.2.1.8.57,שטרותיו,word,K
4.2.1.8.58,ואין,word,K
4.2.1.8.59,ידוע,word,K
4.2.1.8.60,מה,word,K
4.2.1.8.61,טיבו,word,K
4.2.1.8.62,יהא,word,K
134rA.7,lb,ms_layout_line_break,K
4.2.1.8.63,מונח,word,K
4.2.1.8.64,עד,word,K
4.2.1.8.65,שיבא,word,K
4.2.1.8.66,אליהו,word,K
4.2.1.8.67,אם,word,K
4.2.1.8.68,יש,word,K
4.2.1.8.69,עמהן,word,K
134rA.8,lb,ms_layout_line_break,K
4.2.1.8.70,סימפו(?)[נות],word,K
4.2.1.8.71,(ו)[י]עשה,word,K
4.2.1.8.72,מה,word,K
4.2.1.8.73,שבסימפונן,word,K
134rA.9,lb,ms_layout_line_break,K
4.2.1.T,trailer,paratext,K
4.2.1.T.1,פר׳,paratext,K
4.2.1.T.2,י׳א׳,paratext,K
4.2.1.T.3,הל׳,paratext,K
4.2.1.T.4,ח׳,paratext,K
4.2.2,div3,ms_text_structure_chapter,K
4.2.2.1,ab,milestone,K
134rA.10,lb,ms_layout_line_break,K
4.2.2.1.1,אלו,word,K
4.2.2.1.2,מציאת,word,K
4.2.2.1.3,שלו,word,K
4.2.2.1.4,ואלו,word,K
4.2.2.1.5,חייב,word,K
4.2.2.1.6,להכריז,word,K
134rA.11,lb,ms_layout_line_break,K
4.2.2.1.7,אלו,word,K
4.2.2.1.8,מציאת,word,K
4.2.2.1.9,שלו,word,K
4.2.2.1.10,מצא,word,K
4.2.2.1.11,פרות,word,K
4.2.2.1.12,מפוזרים,word,K
134rA.12,lb,ms_layout_line_break,K
4.2.2.1.13,מעות,word,K
4.2.2.1.14,מפוזרות,word,K
4.2.2.1.15,כריכות,word,K
4.2.2.1.16,ברשות,word,K
4.2.2.1.17,הרבים,word,K
134rA.13,lb,ms_layout_line_break,K
4.2.2.1.18,עיגולי,word,K
4.2.2.1.19,דבילה,word,K
4.2.2.1.20,כיכרות,word,K
4.2.2.1.21,שלנחתום,word,K
134rA.14,lb,ms_layout_line_break,K
4.2.2.1.22,ומחרוזות,word,K
4.2.2.1.23,שלדגים,word,K
4.2.2.1.24,וחתיכות,word,K
4.2.2.1.25,שלבשר,word,K
134rA.15,lb,ms_layout_line_break,K
4.2.2.1.26,וגיזי,word,K
4.2.2.1.27,צמר,word,K
4.2.2.1.28,הבאות,word,K
4.2.2.1.29,ממדינתן,word,K
4.2.2.1.30,ואניצי,word,K
134rA.16,lb,ms_layout_line_break,K
4.2.2.1.31,פישתן,word,K
4.2.2.1.32,ולשונות,word,K
4.2.2.1.33,שלארגמן,word,K
4.2.2.1.34,הרי,word,K
4.2.2.1.35,אילו,word,K
134rA.17,lb,ms_layout_line_break,K
4.2.2.1.36,שלו,word,K
4.2.2.1.37,ר׳,word,K
4.2.2.1.38,יהודה,word,K
4.2.2.1.39,או׳,word,K
4.2.2.1.40,כל,word,K
4.2.2.1.41,דבר,word,K
4.2.2.1.42,שיש,word,K
4.2.2.1.43,בו,word,K
134rA.18,lb,ms_layout_line_break,K
4.2.2.1.44,שינוי,word,K
4.2.2.1.45,חייב,word,K
4.2.2.1.46,להכריז,word,K
4.2.2.1.47,כיצד,word,K
4.2.2.1.48,מצא,word,K
4.2.2.1.49,עיגול,word,K
134rA.19,lb,ms_layout_line_break,K
4.2.2.1.50,ובתוכו,word,K
4.2.2.1.51,חרס,word,K
4.2.2.1.52,כיכר,word,K
4.2.2.1.53,ובתוכו,word,K
4.2.2.1.54,מעות,word,K
4.2.2.1.55,ר׳,word,K
4.2.2.1.56,שמעון,word,K
134rA.20,lb,ms_layout_line_break,K
4.2.2.1.57,בן,word,K
4.2.2.1.58,אלעזר,word,K
4.2.2.1.59,אומ׳,word,K
4.2.2.1.60,כל,word,K
4.2.2.1.61,כלי,word,K
4.2.2.1.62,אנפוריא,word,K
4.2.2.1.63,אינו,word,K
134rA.21,lb,ms_layout_line_break,K
4.2.2.1.64,חייב,word,K
4.2.2.1.65,להכריז,word,K
4.2.2.2,ab,milestone,K
4.2.2.2.1,ואלו,word,K
4.2.2.2.2,חייב,word,K
4.2.2.2.3,להכריז,word,K
134rA.22,lb,ms_layout_line_break,K
4.2.2.2.4,מצא,word,K
4.2.2.2.5,פירות,word,K
4.2.2.2.6,בכלי,word,K
4.2.2.2.7,או,word,K
4.2.2.2.8,כלי,word,K
4.2.2.2.9,כמות,word,K
4.2.2.2.10,שהוא,word,K
134rA.23,lb,ms_layout_line_break,K
4.2.2.2.11,מעות,word,K
4.2.2.2.12,בכיס,word,K
4.2.2.2.13,או,word,K
4.2.2.2.14,כיס,word,K
4.2.2.2.15,כמות,word,K
4.2.2.2.16,שהוא,word,K
4.2.2.2.17,ציבורי,word,K
134rA.24,lb,ms_layout_line_break,K
4.2.2.2.18,פרות,word,K
4.2.2.2.19,ציבורי,word,K
4.2.2.2.20,מעות,word,K
4.2.2.2.21,שלשה,word,K
4.2.2.2.22,מטבעות,word,K
134rA.25,lb,ms_layout_line_break,K
4.2.2.2.23,זה,word,K
4.2.2.2.24,על,word,K
4.2.2.2.25,גבי,word,K
4.2.2.2.26,זה,word,K
4.2.2.2.27,כריכות,word,K
4.2.2.2.28,ברשות,word,K
4.2.2.2.29,היחיד,word,K
134rA.26,lb,ms_layout_line_break,K
4.2.2.2.30,וכיכרות,word,K
4.2.2.2.31,שלבעל,word,K
4.2.2.2.32,הבית,word,K
4.2.2.2.33,וגיזי,word,K
4.2.2.2.34,צמר,word,K
4.2.2.2.35,הלקוחות,word,K
134rA.27,lb,ms_layout_line_break,K
4.2.2.2.36,מבית,word,K
4.2.2.2.37,האומן,word,K
4.2.2.2.38,(ו)כדי,word,K
4.2.2.2.39,יין,word,K
4.2.2.2.40,וכדי,word,K
4.2.2.2.41,שמן,word,K
4.2.2.2.42,חייב,word,K
134rA.28,lb,ms_layout_line_break,K
4.2.2.2.43,להכריז,word,K
4.2.2.3,ab,milestone,K
4.2.2.3.1,מצא,word,K
4.2.2.3.2,אח(ד)[ר],word,K
4.2.2.3.3,הגפה,word,K
4.2.2.3.4,או,word,K
134rA.29,lb,ms_layout_line_break,K
4.2.2.3.5,אחר,word,K
4.2.2.3.6,הגדר,word,K
4.2.2.3.7,גוזלות,word,K
4.2.2.3.8,מקושרים,word,K
4.2.2.3.9,או,word,K
4.2.2.3.10,בשבילים,word,K
134rA.30,lb,ms_layout_line_break,K
4.2.2.3.11,שבשדות,word,K
4.2.2.3.12,הרי,word,K
4.2.2.3.13,זה,word,K
4.2.2.3.14,לא,word,K
4.2.2.3.15,יגע,word,K
4.2.2.3.16,בהן,word,K
4.2.2.3.17,מצא,word,K
4.2.2.3.18,כלי,word,K
134rB,cb,ms_structure_new_column,K
134rB.1,lb,ms_layout_line_break,K
4.2.2.3.19,באשפות,word,K
4.2.2.3.20,אם,word,K
4.2.2.3.21,מכוסה,word,K
4.2.2.3.22,לא,word,K
4.2.2.3.23,יגע,word,K
4.2.2.3.24,בו,word,K
4.2.2.3.25,ואם,word,K
134rB.2,lb,ms_layout_line_break,K
4.2.2.3.26,מגולה,word,K
4.2.2.3.27,נוטל,word,K
4.2.2.3.28,ומכריז,word,K
4.2.2.3.29,מצא,word,K
4.2.2.3.30,בגל,word,K
4.2.2.3.31,או,word,K
4.2.2.3.32,בכותל,word,K
134rB.3,lb,ms_layout_line_break,K
4.2.2.3.33,ישן,word,K
4.2.2.3.34,הרי,word,K
4.2.2.3.35,אלו,word,K
4.2.2.3.36,שלו,word,K
4.2.2.3.37,מצא,word,K
4.2.2.3.38,בכותל,word,K
4.2.2.3.39,חדש,word,K
134rB.4,lb,ms_layout_line_break,K
4.2.2.3.40,מחציו,word,K
4.2.2.3.41,ולחוץ,word,K
4.2.2.3.42,שלו,word,K
4.2.2.3.43,מחציו,word,K
4.2.2.3.44,ולפנים,word,K
4.2.2.3.45,של,word,K
134rB.5,lb,ms_layout_line_break,K
4.2.2.3.46,בעל,word,K
4.2.2.3.47,הבית,word,K
4.2.2.3.48,אם,word,K
4.2.2.3.49,היה,word,K
4.2.2.3.50,משכירו,word,K
4.2.2.3.51,לאחרים,word,K
134rB.6,lb,ms_layout_line_break,K
4.2.2.3.52,אפילו,word,K
4.2.2.3.53,מצא,word,K
4.2.2.3.54,בתוך,word,K
4.2.2.3.55,הבית,word,K
4.2.2.3.56,הרי,word,K
4.2.2.3.57,אלו,word,K
4.2.2.3.58,שלו,word,K
134rB.7,lb,ms_layout_line_break,K
4.2.2.4,ab,milestone,K
4.2.2.4.1,מצא,word,K
4.2.2.4.2,בחנות,word,K
4.2.2.4.3,הרי,word,K
4.2.2.4.4,אילו,word,K
4.2.2.4.5,שלו,word,K
4.2.2.4.6,בין,word,K
4.2.2.4.7,תיבה,word,K
134rB.8,lb,ms_layout_line_break,K
4.2.2.4.8,לחנווני,word,K
4.2.2.4.9,(ל),word,K
4.2.2.4.10,(◌◌◌◌◌◌◌◌◌◌◌◌◌◌),word,K
4.2.2.4.11,(ל),word,K
4.2.2.4.12,(◌),word,K
4.2.2.4.13,[הרי,word,K
4.2.2.4.14,הן,word,K
4.2.2.4.15,שלחנווני,word,K
4.2.2.4.16,לפני],word,K
4.2.2.4.17,השולחני,word,K
134rB.9,lb,ms_layout_line_break,K
4.2.2.4.18,הרי,word,K
4.2.2.4.19,אלו,word,K
4.2.2.4.20,שלו,word,K
4.2.2.4.21,בין,word,K
4.2.2.4.22,כסא,word,K
4.2.2.4.23,לשולחני,word,K
4.2.2.4.24,הרי,word,K
134rB.10,lb,ms_layout_line_break,K
4.2.2.4.25,הן,word,K
4.2.2.4.26,שלשלחני,word,K
4.2.2.4.27,לקח,word,K
4.2.2.4.28,פרות,word,K
4.2.2.4.29,מחבירו,word,K
4.2.2.4.30,או,word,K
134rB.11,lb,ms_layout_line_break,K
4.2.2.4.31,ששילח,word,K
4.2.2.4.32,לו,word,K
4.2.2.4.33,חבירו,word,K
4.2.2.4.34,פרות,word,K
4.2.2.4.35,ומצא,word,K
4.2.2.4.36,בתוכן,word,K
134rB.12,lb,ms_layout_line_break,K
4.2.2.4.37,מעות,word,K
4.2.2.4.38,הרי,word,K
4.2.2.4.39,אלו,word,K
4.2.2.4.40,שלו,word,K
4.2.2.4.41,אם,word,K
4.2.2.4.42,היו,word,K
4.2.2.4.43,צרורים,word,K
134rB.13,lb,ms_layout_line_break,K
4.2.2.4.44,נוטל,word,K
4.2.2.4.45,ומכריז,word,K
4.2.2.5,ab,milestone,K
4.2.2.5.1,אף,word,K
4.2.2.5.2,השימלה,word,K
4.2.2.5.3,היתה,word,K
134rB.14,lb,ms_layout_line_break,K
4.2.2.5.4,בכלל,word,K
4.2.2.5.5,כל,word,K
4.2.2.5.6,אילו,word,K
4.2.2.5.7,ולמה,word,K
4.2.2.5.8,יצאת,word,K
4.2.2.5.9,להקיש,word,K
4.2.2.5.10,אליה,word,K
134rB.15,lb,ms_layout_line_break,K
4.2.2.5.11,אלא,word,K
4.2.2.5.12,מה,word,K
4.2.2.5.13,השימלה,word,K
4.2.2.5.14,מיוחדת,word,K
4.2.2.5.15,שיש,word,K
4.2.2.5.16,בה,word,K
134rB.16,lb,ms_layout_line_break,K
4.2.2.5.17,סימנין,word,K
4.2.2.5.18,ויש,word,K
4.2.2.5.19,לה,word,K
4.2.2.5.20,תובעין,word,K
4.2.2.5.21,ואף,word,K
4.2.2.5.22,כל,word,K
4.2.2.5.23,דבר,word,K
134rB.17,lb,ms_layout_line_break,K
4.2.2.5.24,שיש,word,K
4.2.2.5.25,בו,word,K
4.2.2.5.26,סימנין,word,K
4.2.2.5.27,ויש,word,K
4.2.2.5.28,לו,word,K
4.2.2.5.29,תובעין,word,K
4.2.2.5.30,(ואף,word,K
4.2.2.5.31,כל,word,K
4.2.2.5.32,דבר,word,K
4.2.2.5.33,שיש,word,K
4.2.2.5.34,בו,word,K
4.2.2.5.35,תובעין),word,K
4.2.2.5.36,חייב,word,K
4.2.2.5.37,להכריז,word,K
4.2.2.6,ab,milestone,K
134rB.18,lb,ms_layout_line_break,K
4.2.2.6.1,עד,word,K
4.2.2.6.2,אמתי,word,K
4.2.2.6.3,חייב,word,K
4.2.2.6.4,להכריז,word,K
4.2.2.6.5,עד,word,K
4.2.2.6.6,כדי,word,K
4.2.2.6.7,שידעו,word,K
134rB.19,lb,ms_layout_line_break,K
4.2.2.6.8,בו,word,K
4.2.2.6.9,שכינים,word,K
4.2.2.6.10,דב׳,word,K
4.2.2.6.11,ר׳,word,K
4.2.2.6.12,מאיר,word,K
4.2.2.6.13,ר׳,word,K
4.2.2.6.14,יהודה,word,K
4.2.2.6.15,אומ׳,word,K
134rB.20,lb,ms_layout_line_break,K
4.2.2.6.16,שלשה,word,K
4.2.2.6.17,רגלים,word,K
4.2.2.6.18,[ו]אח(ר)[ד],word,K
4.2.2.6.19,הרגל,word,K
4.2.2.6.20,האחרון,word,K
134rB.21,lb,ms_layout_line_break,K
4.2.2.6.21,שבעת,word,K
4.2.2.6.22,ימים,word,K
4.2.2.6.23,כדי,word,K
4.2.2.6.24,שילך,word,K
4.2.2.6.25,לביתו,word,K
4.2.2.6.26,שלשה,word,K
134rB.22,lb,ms_layout_line_break,K
4.2.2.6.27,ויחזור,word,K
4.2.2.6.28,שלשה,word,K
4.2.2.6.29,ויכריז,word,K
4.2.2.6.30,יום,word,K
4.2.2.6.31,אחד,word,K
4.2.2.7,ab,milestone,K
4.2.2.7.1,אמ׳,word,K
134rB.23,lb,ms_layout_line_break,K
4.2.2.7.2,את,word,K
4.2.2.7.3,האבידה,word,K
4.2.2.7.4,ולא,word,K
4.2.2.7.5,אמ׳,word,K
4.2.2.7.6,את,word,K
4.2.2.7.7,סימניה,word,K
4.2.2.7.8,הרי,word,K
134rB.24,lb,ms_layout_line_break,K
4.2.2.7.9,זה,word,K
4.2.2.7.10,לא,word,K
4.2.2.7.11,יתן,word,K
4.2.2.7.12,לו,word,K
4.2.2.7.13,הרמיי,word,K
4.2.2.7.14,אף,word,K
4.2.2.7.15,על,word,K
4.2.2.7.16,פי,word,K
4.2.2.7.17,שאמר,word,K
134rB.25,lb,ms_layout_line_break,K
4.2.2.7.18,את,word,K
4.2.2.7.19,סימניה,word,K
4.2.2.7.20,הרי,word,K
4.2.2.7.21,זה,word,K
4.2.2.7.22,לא,word,K
4.2.2.7.23,יתן,word,K
4.2.2.7.24,לו,word,K
4.2.2.7.25,שנ׳,word,K
4.2.2.7.26,עד,word,K
134rB.26,lb,ms_layout_line_break,K
4.2.2.7.27,דרוש,word,K
4.2.2.7.28,אחיך,word,K
4.2.2.7.29,אתו,word,K
4.2.2.7.30,עד,word,K
4.2.2.7.31,שתידרוש,word,K
4.2.2.7.32,את,word,K
134rB.27,lb,ms_layout_line_break,K
4.2.2.7.33,אחיך,word,K
4.2.2.7.34,אם,word,K
4.2.2.7.35,רמיי,word,K
4.2.2.7.36,הוא,word,K
4.2.2.7.37,ואם,word,K
4.2.2.7.38,אינו,word,K
4.2.2.7.39,רמיי,word,K
134rB.28,lb,ms_layout_line_break,K
4.2.2.7.40,כל,word,K
4.2.2.7.41,דבר,word,K
4.2.2.7.42,שהוא,word,K
4.2.2.7.43,עושה,word,K
4.2.2.7.44,ואוכל,word,K
4.2.2.7.45,יעשה,word,K
134rB.29,lb,ms_layout_line_break,K
4.2.2.7.46,ויאכל,word,K
4.2.2.7.47,ודבר,word,K
4.2.2.7.48,שאינו,word,K
4.2.2.7.49,עושה,word,K
4.2.2.7.50,ואוכל,word,K
4.2.2.7.51,יימכר,word,K
134vA,cb,ms_structure_new_column,K
134vA.1,lb,ms_layout_line_break,K
4.2.2.7.52,שנ׳,word,K
4.2.2.7.53,והש(ו)בותו,word,K
4.2.2.7.54,לו,word,K
4.2.2.7.55,ראה,word,K
4.2.2.7.56,היאך,word,K
4.2.2.7.57,תשיבנו,word,K
134vA.2,lb,ms_layout_line_break,K
4.2.2.7.58,לו,word,K
4.2.2.7.59,כמה,word,K
4.2.2.7.60,יהא,word,K
4.2.2.7.61,בדמים,word,K
4.2.2.7.62,ר׳,word,K
4.2.2.7.63,טרפון,word,K
4.2.2.7.64,או׳,word,K
4.2.2.7.65,ישתמש,word,K
134vA.3,lb,ms_layout_line_break,K
4.2.2.7.66,בהן,word,K
4.2.2.7.67,לפיכך,word,K
4.2.2.7.68,אם,word,K
4.2.2.7.69,אבדו,word,K
4.2.2.7.70,(אינו),word,K
4.2.2.7.71,חייב,word,K
134vA.4,lb,ms_layout_line_break,K
4.2.2.7.72,באחריותן,word,K
4.2.2.7.73,[ר׳,word,K
4.2.2.7.74,עקיבא,word,K
134vA.,lb,ms_layout_line_break,K
4.2.2.7.75,או׳,word,K
4.2.2.7.76,לא,word,K
4.2.2.7.77,ישתמש,word,K
134vA.,lb,ms_layout_line_break,K
4.2.2.7.78,בהן,word,K
4.2.2.7.79,לפיכך,word,K
4.2.2.7.80,אם,word,K
134vA.,lb,ms_layout_line_break,K
4.2.2.7.81,אבדו,word,K
4.2.2.7.82,אינו,word,K
134vA.,lb,ms_layout_line_break,K
4.2.2.7.83,חייב,word,K
4.2.2.7.84,באחריותן],word,K
4.2.2.8,ab,milestone,K
4.2.2.8.1,מצא,word,K
4.2.2.8.2,ספרים,word,K
4.2.2.8.3,קורא,word,K
134vA.5,lb,ms_layout_line_break,K
4.2.2.8.4,בהן,word,K
4.2.2.8.5,אחת,word,K
4.2.2.8.6,[ל]שלשים,word,K
4.2.2.8.7,יום,word,K
4.2.2.8.8,ואם,word,K
4.2.2.8.9,אינו,word,K
4.2.2.8.10,יודיע,word,K
134vA.6,lb,ms_layout_line_break,K
4.2.2.8.11,לקרות,word,K
4.2.2.8.12,(◌◌◌),word,K
4.2.2.8.13,[גוללן],word,K
4.2.2.8.14,אבל,word,K
4.2.2.8.15,(אם),word,K
4.2.2.8.16,לא,word,K
4.2.2.8.17,ילמד,word,K
4.2.2.8.18,בהן,word,K
134vA.7,lb,ms_layout_line_break,K
4.2.2.8.19,כתחילה,word,K
4.2.2.8.20,ולא,word,K
4.2.2.8.21,יקרא,word,K
4.2.2.8.22,אחר,word,K
4.2.2.8.23,עמו,word,K
4.2.2.8.24,מצא,word,K
134vA.8,lb,ms_layout_line_break,K
4.2.2.8.25,כסות,word,K
4.2.2.8.26,מנערה,word,K
4.2.2.8.27,אחת,word,K
4.2.2.8.28,לשלושים,word,K
4.2.2.8.29,יום,word,K
134vA.9,lb,ms_layout_line_break,K
4.2.2.8.30,ושוטחה,word,K
4.2.2.8.31,לצ(ו)רכה,word,K
4.2.2.8.32,אבל,word,K
4.2.2.8.33,לא,word,K
4.2.2.8.34,לכבודו,word,K
134vA.10,lb,ms_layout_line_break,K
4.2.2.8.35,כלי,word,K
4.2.2.8.36,כסף,word,K
4.2.2.8.37,וכלי,word,K
4.2.2.8.38,נחושת,word,K
4.2.2.8.39,מישתמש,word,K
4.2.2.8.40,בהן,word,K
134vA.11,lb,ms_layout_line_break,K
4.2.2.8.41,לצ(ו)רכן,word,K
4.2.2.8.42,אבל,word,K
4.2.2.8.43,לא,word,K
4.2.2.8.44,לשוחקן,word,K
4.2.2.8.45,כלי,word,K
4.2.2.8.46,(כסף),word,K
4.2.2.8.47,[זהב],word,K
4.2.2.8.48,וכלי,word,K
134vA.12,lb,ms_layout_line_break,K
4.2.2.8.49,זכוכית,word,K
4.2.2.8.50,אל,word,K
4.2.2.8.51,יגע,word,K
4.2.2.8.52,בהן,word,K
4.2.2.8.53,עד,word,K
4.2.2.8.54,שיבוא,word,K
4.2.2.8.55,אליהו,word,K
134vA.13,lb,ms_layout_line_break,K
4.2.2.8.56,מצא,word,K
4.2.2.8.57,סק,word,K
4.2.2.8.58,או,word,K
4.2.2.8.59,קופה,word,K
4.2.2.8.60,אם,word,K
4.2.2.8.61,אין,word,K
4.2.2.8.62,דרכו,word,K
4.2.2.8.63,ליטול,word,K
134vA.14,lb,ms_layout_line_break,K
4.2.2.8.64,הרי,word,K
4.2.2.8.65,זה,word,K
4.2.2.8.66,לא,word,K
4.2.2.8.67,יטול,word,K
4.2.2.9,ab,milestone,K
4.2.2.9.1,אי,word,K
4.2.2.9.2,ז(ה)[ו],word,K
4.2.2.9.3,היא,word,K
134vA.15,lb,ms_layout_line_break,K
4.2.2.9.4,אבידה,word,K
4.2.2.9.5,מצא,word,K
4.2.2.9.6,חמור,word,K
4.2.2.9.7,ופרה,word,K
4.2.2.9.8,רועים,word,K
134vA.16,lb,ms_layout_line_break,K
4.2.2.9.9,בדרך,word,K
4.2.2.9.10,אין,word,K
4.2.2.9.11,זו,word,K
4.2.2.9.12,אבידה,word,K
4.2.2.9.13,חמור,word,K
4.2.2.9.14,וכליו,word,K
134vA.17,lb,ms_layout_line_break,K
4.2.2.9.15,הפוכים,word,K
4.2.2.9.16,ופרה,word,K
4.2.2.9.17,רצה,word,K
4.2.2.9.18,בין,word,K
4.2.2.9.19,הכרמים,word,K
4.2.2.9.20,הרי,word,K
134vA.18,lb,ms_layout_line_break,K
4.2.2.9.21,זו,word,K
4.2.2.9.22,אבידה,word,K
4.2.2.9.23,החזירה,word,K
4.2.2.9.24,וברחה,word,K
4.2.2.9.25,החזירה,word,K
134vA.19,lb,ms_layout_line_break,K
4.2.2.9.26,וברחה,word,K
4.2.2.9.27,אפילו,word,K
4.2.2.9.28,ארבעה,word,K
4.2.2.9.29,וחמשה,word,K
4.2.2.9.30,פעמים,word,K
134vA.20,lb,ms_layout_line_break,K
4.2.2.9.31,חייב,word,K
4.2.2.9.32,שנ׳,word,K
4.2.2.9.33,השב,word,K
4.2.2.9.34,תשיבם,word,K
